/Half-Moon-Curiosity-Backpack-Resistant/dp/B09S3ZK3N1/,"Half Moon Curiosity 35L Water Resistant 15.6"" Laptop Bag for Men/Backpack for Men, Black | Office Bag for Men/Office Bag for Women with Padded Laptop Compartment | Rain Cover & Slim Durable Backpack",689,3.8,199,
/Gear-Fastpac-Backpack-Daypack-Black-GreyCamo/dp/B0C27NV331/,Gear Fastpac 11L Casual Backpack/Daypack/Hiking Daypack/Bag for Men/Women (Black-GreyCamo),195,1.0,2,
/Backpack-Toddler-Animal-Cartoon-New-Blue-Penguin/dp/B089WG34QZ/,Blue Tree Cute Kids Backpack Toddler Bag Plush Animal Cartoon Mini Travel Bag for Baby Girl Boy 1-6 Years (New-Blue-Penguin),266,3.8,325,
/Safari-Polycarbonate-Hardside-Trolley-Suitcase/dp/B097JKR13B/,Safari Ray 53 cms Small Size Cabin Polycarbonate Hardside Trolley Luggage/Suitcase/Trolley Bag (Wine Red),"1,799",4.5,13,
/Resistant-Anti-Theft-Crossbody-Travelling-Hands-Free/dp/B084RPQ187/,"Arctic Hunter Sling Bag for Men Stylish Chest Bag with Multip-pockets for 10.9 inch iPad Crossbody Bag Passport Bag with USB Port Water-resistant Anti-theft Side Bag for Men and Women,Black","1,849",4.2,268,
/Deal-Polyester-Backpack-Computer-Resistant/dp/B08RC39B71/,"The Deal Men's 15.6 Inch Polyester Casual Laptop Backpack, Travel Computer Bag Water Resistant College Work School Bag (Blue)",399,3.4,502,
/DZert-School-Backpacks-Cartoon-Marshall/dp/B07WKM1YZC/,DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),229,3.7,8376,
/Impulse-Diggy-Backpack-Business-Resistant/dp/B0CJHST8BY/,Impulse Diggy Niva 35L Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack Water Resistant Fits Up to 16 Inch Laptop with 1 Year Warranty,399,4.3,21,
/Stylbase-Iron-man-Polyester-Character-Embossed/dp/B0BNKZJ5W6/,"Stylbase 15 inches Kids 3D Cartoon Backpack - Lightweight, Waterproof, Adjustable Shoulder Straps, 3 Compartments, Bottle Holder - Perfect for School and Outdoor Adventures",469,4.0,212,
/DZert-Polyester-Black-White-Backpack/dp/B07GXX2BP3/,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Red Black,339,3.8,2612,
/Gear-DOUBLE-DECKER-Resistant-Backpack/dp/B0BTJ3WTMV/,Gear Double Decker 31L Large Water Resistant Faux Leather Anti-Theft Laptop Bag/Backpack/Office Bag for Men/Women (Black),"1,095",3.9,46,
/F-Gear-Milestone-Casual-Laptop-Backpack/dp/B08FX1R6WY/,F Gear Milestone Olive Casual 20 Ltrs Laptop Backpack (3376),"1,155",4.0,855,
/Killer-Backpack-Compartments-Polyester-Waterproof/dp/B07CDD6YS2/,KILLER Louis 38L Large Laptop Backpack With 3 Compartments Polyester Trendy Waterproof Travel Backpack,"1,749",4.4,9469,
/HYDER-Gamepad-Waterproof-Backpack-Everyday/dp/B0BR3KK8TR/,"HYDER 35L Latest And Trendy Stylish Waterproof College/Casual/School Bag/Backpack For Kids, Boys, Girls, Men And Women | Best Bags For Everyday Use",704,4.2,216,
/Safari-Laptop-Backpack-Compartments-Resistant/dp/B09B27GN41/,"Safari Snap 35 Ltrs Large Laptop Backpack With 3 Compartments, Water Resistant Fabric - Blue (SNAP19CBBLU)",899,3.8,624,
/Street27%C2%AE-Canvas-Corduroy-Tote-Multi-Purpose/dp/B0BQCBHJLP/,"Street27® Korean Canvas Corduroy Tote Bag Casual Work Shoulder Handbags | Multi-Purpose Bag |Sturdy Canvas Bag with Large Capacity | Shopping Bag for Office, College & Daily Use",474,4.0,137,
/Skybags-LAPTOP-BACKPACK-BLACK-NAVY/dp/B0CJ3K6CGP/,Skybags EVO LAPTOP BACKPACK BLACK & NAVY,699,0,0
/HARISSONS-Backpack-Black-Grey-Repellent-Organizer/dp/B08LBLKYRY/,"HARISSONS Speckle 36L Laptop Backpack for Men & Women | Ideal School Bag with Easy Access Pockets & Handy Pouch | Water Repellent 15.6"" Office Backpack with a Detailed Organizer","1,889",4.3,433,
/Kore-K-REGULAR-GYM-BAG-Regular-Gym-Bag/dp/B09VLK27NF/,Kore Regular Gym Bag,59,2.6,2185
/Lifelong-LLGB02-Adjustable-Shoulder-Accessories/dp/B0BW3QZBQH/,"Lifelong LLGB02 Gym Bag|Unisex Gym Bags|Adjustable Shoulder Bag for Men|Duffle Gym Bags for Men|Carry Gym Accessories|Fitness Bag|Sports &Travel Bag|Gym kit Bag (Black, 6 Months Warranty)",379,3.4,73
